"ID_SOCIEDAD","ID_SEGMENTO","SEGMENTO2","ID_LINEA_PRODUCTO_AGREG","ID_AGRUP_PRODUCTO","ID_AGRUP_PROD","ID_AGRUP_CANAL","ID_ZONA","Altas.M","freq"
"SOC02","SEG01","LP01",1,1,"PROD04",5,"ZONA01",23508,0.383347194364268
"SOC02","SEG01","LP01",1,1,"PROD04",5,"ZONA02",24229,0.395104610015818
"SOC02","SEG01","LP01",1,1,"PROD04",5,"ZONA03",13586,0.221548195619914
"SOC02","SEG01","LP01",1,1,"PROD04",6,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD04",6,"ZONA01",14217,0.40628125625125
"SOC02","SEG01","LP01",1,1,"PROD04",6,"ZONA02",14081,0.402394764667219
"SOC02","SEG01","LP01",1,1,"PROD04",6,"ZONA03",6695,0.191323979081531
"SOC02","SEG01","LP01",1,1,"PROD04",7,"PDTE",1,4.5160998961297e-05
"SOC02","SEG01","LP01",1,1,"PROD04",7,"ZONA01",10322,0.466151831278508
"SOC02","SEG01","LP01",1,1,"PROD04",7,"ZONA02",6944,0.313597976787247
"SOC02","SEG01","LP01",1,1,"PROD04",7,"ZONA03",4876,0.220205030935284
"SOC02","SEG01","LP01",1,1,"PROD04",8,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD04",8,"ZONA01",618,0.192044748290864
"SOC02","SEG01","LP01",1,1,"PROD04",8,"ZONA02",2494,0.775015537600994
"SOC02","SEG01","LP01",1,1,"PROD04",8,"ZONA03",106,0.0329397141081417
"SOC02","SEG01","LP01",1,1,"PROD04",9,"PDTE",1,0.000325732899022801
"SOC02","SEG01","LP01",1,1,"PROD04",9,"ZONA01",1258,0.409771986970684
"SOC02","SEG01","LP01",1,1,"PROD04",9,"ZONA02",1082,0.352442996742671
"SOC02","SEG01","LP01",1,1,"PROD04",9,"ZONA03",729,0.237459283387622
"SOC02","SEG01","LP01",1,1,"PROD04",10,"ZONA01",4,0.307692307692308
"SOC02","SEG01","LP01",1,1,"PROD04",10,"ZONA02",2,0.153846153846154
"SOC02","SEG01","LP01",1,1,"PROD04",10,"ZONA03",7,0.538461538461538
"SOC02","SEG01","LP01",1,1,"PROD04",11,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD04",11,"ZONA01",468,0.386776859504132
"SOC02","SEG01","LP01",1,1,"PROD04",11,"ZONA02",504,0.416528925619835
"SOC02","SEG01","LP01",1,1,"PROD04",11,"ZONA03",238,0.196694214876033
"SOC02","SEG01","LP01",1,1,"PROD04",99,"ZONA01",0,0
"SOC02","SEG01","LP01",1,1,"PROD04",99,"ZONA02",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",1,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",1,"ZONA01",65,0.457746478873239
"SOC02","SEG01","LP01",1,1,"PROD09",1,"ZONA02",35,0.246478873239437
"SOC02","SEG01","LP01",1,1,"PROD09",1,"ZONA03",42,0.295774647887324
"SOC02","SEG01","LP01",1,1,"PROD09",2,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",2,"ZONA01",231,0.471428571428571
"SOC02","SEG01","LP01",1,1,"PROD09",2,"ZONA02",141,0.287755102040816
"SOC02","SEG01","LP01",1,1,"PROD09",2,"ZONA03",118,0.240816326530612
"SOC02","SEG01","LP01",1,1,"PROD09",3,"ZONA01",91,0.733870967741935
"SOC02","SEG01","LP01",1,1,"PROD09",3,"ZONA02",25,0.201612903225806
"SOC02","SEG01","LP01",1,1,"PROD09",3,"ZONA03",8,0.0645161290322581
"SOC02","SEG01","LP01",1,1,"PROD09",4,"ZONA01",11,0.282051282051282
"SOC02","SEG01","LP01",1,1,"PROD09",4,"ZONA02",8,0.205128205128205
"SOC02","SEG01","LP01",1,1,"PROD09",4,"ZONA03",20,0.512820512820513
"SOC02","SEG01","LP01",1,1,"PROD09",5,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",5,"ZONA01",1690,0.400853889943074
"SOC02","SEG01","LP01",1,1,"PROD09",5,"ZONA02",1675,0.397296015180266
"SOC02","SEG01","LP01",1,1,"PROD09",5,"ZONA03",851,0.20185009487666
"SOC02","SEG01","LP01",1,1,"PROD09",6,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",6,"ZONA01",1476,0.450137236962489
"SOC02","SEG01","LP01",1,1,"PROD09",6,"ZONA02",1143,0.348581884720952
"SOC02","SEG01","LP01",1,1,"PROD09",6,"ZONA03",660,0.20128087831656
"SOC02","SEG01","LP01",1,1,"PROD09",7,"ZONA01",1023,0.492300288739172
"SOC02","SEG01","LP01",1,1,"PROD09",7,"ZONA02",621,0.298845043310876
"SOC02","SEG01","LP01",1,1,"PROD09",7,"ZONA03",434,0.208854667949952
"SOC02","SEG01","LP01",1,1,"PROD09",8,"ZONA01",5,0.714285714285714
"SOC02","SEG01","LP01",1,1,"PROD09",8,"ZONA02",2,0.285714285714286
"SOC02","SEG01","LP01",1,1,"PROD09",8,"ZONA03",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",9,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD09",9,"ZONA01",382,0.445221445221445
"SOC02","SEG01","LP01",1,1,"PROD09",9,"ZONA02",275,0.320512820512821
"SOC02","SEG01","LP01",1,1,"PROD09",9,"ZONA03",201,0.234265734265734
"SOC02","SEG01","LP01",1,1,"PROD09",11,"ZONA01",21,0.368421052631579
"SOC02","SEG01","LP01",1,1,"PROD09",11,"ZONA02",22,0.385964912280702
"SOC02","SEG01","LP01",1,1,"PROD09",11,"ZONA03",14,0.245614035087719
"SOC02","SEG01","LP01",1,1,"PROD10",1,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD10",1,"ZONA01",53,0.420634920634921
"SOC02","SEG01","LP01",1,1,"PROD10",1,"ZONA02",45,0.357142857142857
"SOC02","SEG01","LP01",1,1,"PROD10",1,"ZONA03",28,0.222222222222222
"SOC02","SEG01","LP01",1,1,"PROD10",2,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD10",2,"ZONA01",327,0.366181410974244
"SOC02","SEG01","LP01",1,1,"PROD10",2,"ZONA02",353,0.395296752519597
"SOC02","SEG01","LP01",1,1,"PROD10",2,"ZONA03",213,0.238521836506159
"SOC02","SEG01","LP01",1,1,"PROD10",3,"ZONA01",5297,0.488427846934071
"SOC02","SEG01","LP01",1,1,"PROD10",3,"ZONA02",3948,0.364038727524205
"SOC02","SEG01","LP01",1,1,"PROD10",3,"ZONA03",1600,0.147533425541724
"SOC02","SEG01","LP01",1,1,"PROD10",4,"ZONA01",10,0.303030303030303
"SOC02","SEG01","LP01",1,1,"PROD10",4,"ZONA02",4,0.121212121212121
"SOC02","SEG01","LP01",1,1,"PROD10",4,"ZONA03",19,0.575757575757576
"SOC02","SEG01","LP01",1,1,"PROD10",5,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD10",5,"ZONA01",3674,0.386005463332633
"SOC02","SEG01","LP01",1,1,"PROD10",5,"ZONA02",3509,0.368669888632066
"SOC02","SEG01","LP01",1,1,"PROD10",5,"ZONA03",2335,0.245324648035302
"SOC02","SEG01","LP01",1,1,"PROD10",6,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD10",6,"ZONA01",1175,0.420544022906228
"SOC02","SEG01","LP01",1,1,"PROD10",6,"ZONA02",1113,0.398353614889048
"SOC02","SEG01","LP01",1,1,"PROD10",6,"ZONA03",506,0.181102362204724
"SOC02","SEG01","LP01",1,1,"PROD10",7,"PDTE",1,0.00024740227610094
"SOC02","SEG01","LP01",1,1,"PROD10",7,"ZONA01",1860,0.460168233547749
"SOC02","SEG01","LP01",1,1,"PROD10",7,"ZONA02",1380,0.341415141019297
"SOC02","SEG01","LP01",1,1,"PROD10",7,"ZONA03",801,0.198169223156853
"SOC02","SEG01","LP01",1,1,"PROD10",8,"ZONA01",370,0.237331622835151
"SOC02","SEG01","LP01",1,1,"PROD10",8,"ZONA02",1149,0.737010904425914
"SOC02","SEG01","LP01",1,1,"PROD10",8,"ZONA03",40,0.0256574727389352
"SOC02","SEG01","LP01",1,1,"PROD10",9,"PDTE",0,0
"SOC02","SEG01","LP01",1,1,"PROD10",9,"ZONA01",135,0.490909090909091
"SOC02","SEG01","LP01",1,1,"PROD10",9,"ZONA02",78,0.283636363636364
"SOC02","SEG01","LP01",1,1,"PROD10",9,"ZONA03",62,0.225454545454545
"SOC02","SEG01","LP01",1,1,"PROD10",11,"ZONA01",101,0.433476394849785
"SOC02","SEG01","LP01",1,1,"PROD10",11,"ZONA02",87,0.373390557939914
"SOC02","SEG01","LP01",1,1,"PROD10",11,"ZONA03",45,0.1931330472103
"SOC02","SEG01","LP03",3,3,"",3,"ZONA02",1,1
"SOC02","SEG01","LP03",3,3,"",11,"ZONA01",1,0.5
"SOC02","SEG01","LP03",3,3,"",11,"ZONA02",1,0.5
"SOC02","SEG01","LP03",3,3,"PROD07",1,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",1,"ZONA01",419,0.506038647342995
"SOC02","SEG01","LP03",3,3,"PROD07",1,"ZONA02",209,0.252415458937198
"SOC02","SEG01","LP03",3,3,"PROD07",1,"ZONA03",200,0.241545893719807
"SOC02","SEG01","LP03",3,3,"PROD07",2,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",2,"ZONA01",10335,0.312575610936366
"SOC02","SEG01","LP03",3,3,"PROD07",2,"ZONA02",11606,0.351016210984757
"SOC02","SEG01","LP03",3,3,"PROD07",2,"ZONA03",11123,0.336408178078877
"SOC02","SEG01","LP03",3,3,"PROD07",3,"PDTE",5,8.79167252778169e-05
"SOC02","SEG01","LP03",3,3,"PROD07",3,"ZONA01",23264,0.409058939372626
"SOC02","SEG01","LP03",3,3,"PROD07",3,"ZONA02",26038,0.457835138556759
"SOC02","SEG01","LP03",3,3,"PROD07",3,"ZONA03",7565,0.133018005345337
"SOC02","SEG01","LP03",3,3,"PROD07",4,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",4,"ZONA01",390,0.32967032967033
"SOC02","SEG01","LP03",3,3,"PROD07",4,"ZONA02",472,0.398985629754861
"SOC02","SEG01","LP03",3,3,"PROD07",4,"ZONA03",321,0.27134404057481
"SOC02","SEG01","LP03",3,3,"PROD07",5,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",5,"ZONA01",27613,0.386363318361807
"SOC02","SEG01","LP03",3,3,"PROD07",5,"ZONA02",27470,0.384362450852817
"SOC02","SEG01","LP03",3,3,"PROD07",5,"ZONA03",16386,0.229274230785375
"SOC02","SEG01","LP03",3,3,"PROD07",6,"PDTE",1,2.11385207263196e-05
"SOC02","SEG01","LP03",3,3,"PROD07",6,"ZONA01",19633,0.415012577419832
"SOC02","SEG01","LP03",3,3,"PROD07",6,"ZONA02",19153,0.404866087471199
"SOC02","SEG01","LP03",3,3,"PROD07",6,"ZONA03",8520,0.180100196588243
"SOC02","SEG01","LP03",3,3,"PROD07",7,"PDTE",1,6.06832938891923e-05
"SOC02","SEG01","LP03",3,3,"PROD07",7,"ZONA01",7514,0.455974270283391
"SOC02","SEG01","LP03",3,3,"PROD07",7,"ZONA02",5544,0.336428181321682
"SOC02","SEG01","LP03",3,3,"PROD07",7,"ZONA03",3420,0.207536865101038
"SOC02","SEG01","LP03",3,3,"PROD07",8,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",8,"ZONA01",1511,0.364359778152882
"SOC02","SEG01","LP03",3,3,"PROD07",8,"ZONA02",2042,0.492404147576561
"SOC02","SEG01","LP03",3,3,"PROD07",8,"ZONA03",594,0.143236074270557
"SOC02","SEG01","LP03",3,3,"PROD07",9,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",9,"ZONA01",531,0.423782920989625
"SOC02","SEG01","LP03",3,3,"PROD07",9,"ZONA02",499,0.398244213886672
"SOC02","SEG01","LP03",3,3,"PROD07",9,"ZONA03",223,0.177972865123703
"SOC02","SEG01","LP03",3,3,"PROD07",11,"PDTE",0,0
"SOC02","SEG01","LP03",3,3,"PROD07",11,"ZONA01",1819,0.463912267278755
"SOC02","SEG01","LP03",3,3,"PROD07",11,"ZONA02",1426,0.363682733996429
"SOC02","SEG01","LP03",3,3,"PROD07",11,"ZONA03",676,0.172404998724815
"SOC02","SEG01","LP03",3,4,"PROD07",1,"PDTE",0,0
"SOC02","SEG01","LP03",3,4,"PROD07",1,"ZONA01",1310,0.645638245441104
"SOC02","SEG01","LP03",3,4,"PROD07",1,"ZONA02",241,0.118777723016264
"SOC02","SEG01","LP03",3,4,"PROD07",1,"ZONA03",478,0.235584031542632
"SOC02","SEG01","LP03",3,4,"PROD07",2,"PDTE",0,0
"SOC02","SEG01","LP03",3,4,"PROD07",2,"ZONA01",12889,0.2135531438986
"SOC02","SEG01","LP03",3,4,"PROD07",2,"ZONA02",3889,0.0644354237428548
"SOC02","SEG01","LP03",3,4,"PROD07",2,"ZONA03",43577,0.722011432358545
"SOC02","SEG01","LP03",3,4,"PROD07",3,"PDTE",13,7.63704082292052e-05
"SOC02","SEG01","LP03",3,4,"PROD07",3,"ZONA01",94516,0.555248115707043
"SOC02","SEG01","LP03",3,4,"PROD07",3,"ZONA02",49457,0.290542406137831
"SOC02","SEG01","LP03",3,4,"PROD07",3,"ZONA03",26237,0.154133107746897
"SOC02","SEG01","LP03",3,4,"PROD07",4,"PDTE",0,0
"SOC02","SEG01","LP03",3,4,"PROD07",4,"ZONA01",656,0.371460928652322
"SOC02","SEG01","LP03",3,4,"PROD07",4,"ZONA02",759,0.429784824462061
"SOC02","SEG01","LP03",3,4,"PROD07",4,"ZONA03",351,0.198754246885617
"SOC02","SEG01","LP03",3,4,"PROD07",5,"PDTE",3,1.72269245345859e-05
"SOC02","SEG01","LP03",3,4,"PROD07",5,"ZONA01",71510,0.410632457822746
"SOC02","SEG01","LP03",3,4,"PROD07",5,"ZONA02",56342,0.32353312737588
"SOC02","SEG01","LP03",3,4,"PROD07",5,"ZONA03",46291,0.265817187876839
"SOC02","SEG01","LP03",3,4,"PROD07",6,"PDTE",0,0
"SOC02","SEG01","LP03",3,4,"PROD07",6,"ZONA01",28550,0.483513133605433
"SOC02","SEG01","LP03",3,4,"PROD07",6,"ZONA02",16927,0.286669940894542
"SOC02","SEG01","LP03",3,4,"PROD07",6,"ZONA03",13570,0.229816925500025
"SOC02","SEG01","LP03",3,4,"PROD07",7,"PDTE",1,2.84308987007079e-05
"SOC02","SEG01","LP03",3,4,"PROD07",7,"ZONA01",19428,0.552355499957354
"SOC02","SEG01","LP03",3,4,"PROD07",7,"ZONA02",6825,0.194040883632332
"SOC02","SEG01","LP03",3,4,"PROD07",7,"ZONA03",8919,0.253575185511614
"SOC02","SEG01","LP03",3,4,"PROD07",8,"PDTE",1,8.5499316005472e-05
"SOC02","SEG01","LP03",3,4,"PROD07",8,"ZONA01",3742,0.319938440492476
"SOC02","SEG01","LP03",3,4,"PROD07",8,"ZONA02",7649,0.653984268125855
"SOC02","SEG01","LP03",3,4,"PROD07",8,"ZONA03",304,0.0259917920656635
"SOC02","SEG01","LP03",3,4,"PROD07",9,"PDTE",0,0
"SOC02","SEG01","LP03",3,4,"PROD07",9,"ZONA01",246,0.51356993736952
"SOC02","SEG01","LP03",3,4,"PROD07",9,"ZONA02",138,0.288100208768267
"SOC02","SEG01","LP03",3,4,"PROD07",9,"ZONA03",95,0.198329853862213
"SOC02","SEG01","LP03",3,4,"PROD07",11,"ZONA01",717,0.502100840336134
"SOC02","SEG01","LP03",3,4,"PROD07",11,"ZONA02",378,0.264705882352941
"SOC02","SEG01","LP03",3,4,"PROD07",11,"ZONA03",333,0.233193277310924
"SOC02","SEG01","LP03",3,5,"PROD07",1,"PDTE",0,0
"SOC02","SEG01","LP03",3,5,"PROD07",1,"ZONA01",30,0.576923076923077
"SOC02","SEG01","LP03",3,5,"PROD07",1,"ZONA02",8,0.153846153846154
"SOC02","SEG01","LP03",3,5,"PROD07",1,"ZONA03",14,0.269230769230769
"SOC02","SEG01","LP03",3,5,"PROD07",2,"PDTE",0,0
"SOC02","SEG01","LP03",3,5,"PROD07",2,"ZONA01",1713,0.302757158006363
"SOC02","SEG01","LP03",3,5,"PROD07",2,"ZONA02",176,0.0311063980205019
"SOC02","SEG01","LP03",3,5,"PROD07",2,"ZONA03",3769,0.666136443973135
"SOC02","SEG01","LP03",3,5,"PROD07",3,"PDTE",1,3.71747211895911e-05
"SOC02","SEG01","LP03",3,5,"PROD07",3,"ZONA01",14633,0.543977695167286
"SOC02","SEG01","LP03",3,5,"PROD07",3,"ZONA02",8077,0.300260223048327
"SOC02","SEG01","LP03",3,5,"PROD07",3,"ZONA03",4189,0.155724907063197
"SOC02","SEG01","LP03",3,5,"PROD07",4,"ZONA01",33,0.217105263157895
"SOC02","SEG01","LP03",3,5,"PROD07",4,"ZONA02",106,0.697368421052632
"SOC02","SEG01","LP03",3,5,"PROD07",4,"ZONA03",13,0.0855263157894737
"SOC02","SEG01","LP03",3,5,"PROD07",5,"PDTE",3,2.05579425611085e-05
"SOC02","SEG01","LP03",3,5,"PROD07",5,"ZONA01",59434,0.407280252725641
"SOC02","SEG01","LP03",3,5,"PROD07",5,"ZONA02",49658,0.340288770566508
"SOC02","SEG01","LP03",3,5,"PROD07",5,"ZONA03",36834,0.25241041876529
"SOC02","SEG01","LP03",3,5,"PROD07",6,"PDTE",0,0
"SOC02","SEG01","LP03",3,5,"PROD07",6,"ZONA01",22211,0.464150627964809
"SOC02","SEG01","LP03",3,5,"PROD07",6,"ZONA02",14777,0.308799866257079
"SOC02","SEG01","LP03",3,5,"PROD07",6,"ZONA03",10865,0.227049505778112
"SOC02","SEG01","LP03",3,5,"PROD07",7,"ZONA01",3757,0.540964722822174
"SOC02","SEG01","LP03",3,5,"PROD07",7,"ZONA02",1578,0.227213822894168
"SOC02","SEG01","LP03",3,5,"PROD07",7,"ZONA03",1610,0.231821454283657
"SOC02","SEG01","LP03",3,5,"PROD07",8,"ZONA01",720,0.820980615735462
"SOC02","SEG01","LP03",3,5,"PROD07",8,"ZONA02",58,0.0661345496009122
"SOC02","SEG01","LP03",3,5,"PROD07",8,"ZONA03",99,0.112884834663626
"SOC02","SEG01","LP03",3,5,"PROD07",9,"PDTE",0,0
"SOC02","SEG01","LP03",3,5,"PROD07",9,"ZONA01",63,0.5625
"SOC02","SEG01","LP03",3,5,"PROD07",9,"ZONA02",28,0.25
"SOC02","SEG01","LP03",3,5,"PROD07",9,"ZONA03",21,0.1875
"SOC02","SEG01","LP03",3,5,"PROD07",11,"ZONA01",228,0.503311258278146
"SOC02","SEG01","LP03",3,5,"PROD07",11,"ZONA02",136,0.300220750551876
"SOC02","SEG01","LP03",3,5,"PROD07",11,"ZONA03",89,0.196467991169978
"SOC02","SEG01","LP04",4,6,"PROD06",1,"PDTE",0,0
"SOC02","SEG01","LP04",4,6,"PROD06",1,"ZONA01",4,0.0526315789473684
"SOC02","SEG01","LP04",4,6,"PROD06",1,"ZONA02",71,0.934210526315789
"SOC02","SEG01","LP04",4,6,"PROD06",1,"ZONA03",1,0.0131578947368421
"SOC02","SEG01","LP04",4,6,"PROD06",2,"PDTE",0,0
"SOC02","SEG01","LP04",4,6,"PROD06",2,"ZONA01",267,0.190714285714286
"SOC02","SEG01","LP04",4,6,"PROD06",2,"ZONA02",233,0.166428571428571
"SOC02","SEG01","LP04",4,6,"PROD06",2,"ZONA03",900,0.642857142857143
"SOC02","SEG01","LP04",4,6,"PROD06",3,"ZONA01",4716,0.507096774193548
"SOC02","SEG01","LP04",4,6,"PROD06",3,"ZONA02",2220,0.238709677419355
"SOC02","SEG01","LP04",4,6,"PROD06",3,"ZONA03",2364,0.254193548387097
"SOC02","SEG01","LP04",4,6,"PROD06",4,"ZONA01",2,0.666666666666667
"SOC02","SEG01","LP04",4,6,"PROD06",4,"ZONA03",1,0.333333333333333
"SOC02","SEG01","LP04",4,6,"PROD06",5,"PDTE",0,0
"SOC02","SEG01","LP04",4,6,"PROD06",5,"ZONA01",9144,0.470056032488562
"SOC02","SEG01","LP04",4,6,"PROD06",5,"ZONA02",5899,0.303243715622269
"SOC02","SEG01","LP04",4,6,"PROD06",5,"ZONA03",4410,0.226700251889169
"SOC02","SEG01","LP04",4,6,"PROD06",6,"PDTE",0,0
"SOC02","SEG01","LP04",4,6,"PROD06",6,"ZONA01",5244,0.48867766284596
"SOC02","SEG01","LP04",4,6,"PROD06",6,"ZONA02",3110,0.28981455595937
"SOC02","SEG01","LP04",4,6,"PROD06",6,"ZONA03",2377,0.22150778119467
"SOC02","SEG01","LP04",4,6,"PROD06",7,"ZONA01",2275,0.488302210774844
"SOC02","SEG01","LP04",4,6,"PROD06",7,"ZONA02",1314,0.282034771410174
"SOC02","SEG01","LP04",4,6,"PROD06",7,"ZONA03",1070,0.229663017814982
"SOC02","SEG01","LP04",4,6,"PROD06",8,"ZONA01",21,0.456521739130435
"SOC02","SEG01","LP04",4,6,"PROD06",8,"ZONA02",23,0.5
"SOC02","SEG01","LP04",4,6,"PROD06",8,"ZONA03",2,0.0434782608695652
"SOC02","SEG01","LP04",4,6,"PROD06",9,"ZONA01",5,0.357142857142857
"SOC02","SEG01","LP04",4,6,"PROD06",9,"ZONA02",6,0.428571428571429
"SOC02","SEG01","LP04",4,6,"PROD06",9,"ZONA03",3,0.214285714285714
"SOC02","SEG01","LP04",4,6,"PROD06",11,"ZONA01",11,0.611111111111111
"SOC02","SEG01","LP04",4,6,"PROD06",11,"ZONA02",4,0.222222222222222
"SOC02","SEG01","LP04",4,6,"PROD06",11,"ZONA03",3,0.166666666666667
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",1,"ZONA01",5423,0.406004342292431
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",1,"ZONA02",5942,0.444860372838212
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",1,"ZONA03",1992,0.149135284869357
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",2,"PDTE",0,0
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",2,"ZONA01",949,0.190066092529541
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",2,"ZONA02",2333,0.467254155818145
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",2,"ZONA03",1711,0.342679751652313
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",3,"ZONA01",887,0.476369495166488
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",3,"ZONA02",608,0.326530612244898
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",3,"ZONA03",367,0.197099892588614
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",4,"ZONA01",141,0.259191176470588
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",4,"ZONA02",247,0.454044117647059
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",4,"ZONA03",156,0.286764705882353
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",5,"ZONA01",45,0.483870967741935
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",5,"ZONA02",20,0.21505376344086
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",5,"ZONA03",28,0.301075268817204
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",6,"ZONA01",116,0.557692307692308
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",6,"ZONA02",53,0.254807692307692
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",6,"ZONA03",39,0.1875
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",7,"ZONA01",202,0.524675324675325
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",7,"ZONA02",107,0.277922077922078
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",7,"ZONA03",76,0.197402597402597
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",8,"ZONA01",1,0.166666666666667
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",8,"ZONA02",5,0.833333333333333
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",8,"ZONA03",0,0
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",9,"ZONA01",24,0.521739130434783
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",9,"ZONA02",12,0.260869565217391
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",9,"ZONA03",10,0.217391304347826
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",10,"ZONA01",8,0.533333333333333
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",10,"ZONA02",1,0.0666666666666667
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",10,"ZONA03",6,0.4
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",11,"ZONA01",1,0.166666666666667
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",11,"ZONA02",5,0.833333333333333
"SOC02","SEG01","SUBSEG01",2,2,"PROD02",11,"ZONA03",0,0
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",1,"PDTE",1,3.5403242937053e-05
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",1,"ZONA01",14952,0.529349288394817
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",1,"ZONA02",7362,0.260638674502584
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",1,"ZONA03",5931,0.209976633859662
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",2,"PDTE",1,1.38131086400995e-05
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",2,"ZONA01",24697,0.341142344084536
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",2,"ZONA02",18536,0.256039781752883
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",2,"ZONA03",29161,0.40280406105394
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",3,"PDTE",14,6.35684609621541e-05
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",3,"ZONA01",124485,0.565237133062411
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",3,"ZONA02",57520,0.261175562467364
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",3,"ZONA03",38216,0.173523736009263
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",4,"PDTE",0,0
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",4,"ZONA01",2952,0.455555555555556
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",4,"ZONA02",2249,0.347067901234568
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",4,"ZONA03",1279,0.197376543209877
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",5,"PDTE",2,1.38663560602909e-05
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",5,"ZONA01",63320,0.43900883286881
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",5,"ZONA02",46245,0.320624818004077
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",5,"ZONA03",34667,0.240352482771053
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",6,"PDTE",0,0
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",6,"ZONA01",23648,0.51709962389574
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",6,"ZONA02",11435,0.250043733053442
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",6,"ZONA03",10649,0.232856643050818
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",7,"PDTE",2,2.38882983170694e-05
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",7,"ZONA01",48566,0.580079548033396
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",7,"ZONA02",15497,0.185098479509812
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",7,"ZONA03",19658,0.234798084158475
"SOC02","SEG01","SUBSEG01",2,2,"PROD04",8,"PDTE",0,0
